,timestamp,front-end_carts,orders_carts,front-end_catalogue,front-end_orders,orders_payment,orders_shipping,front-end_user,orders_user,carts_carts-db,catalogue_catalogue-db,fanout-1_fanout-1-db,fanout-2_fanout-2-db,fanout-3_fanout-3-db,fanout-4_fanout-4-db,fanout-5_fanout-5-db,orders_orders-db,queue-master_rabbitmq,shipping_rabbitmq,front-end_session-db,user_user-db
0,2022-09-28 10:21:56,36730.76923076923,24110.169491525427,19807.692307692305,74137.93103448277,3512.396694214876,5441.176470588235,30480.769230769234,21394.849785407725,60.428666666666665,62.744815629792626,0.06459999999999999,0.06459999999999999,0.06459999999999999,0.064591387814958,0.064591387814958,0.5346046139485265,2.0393333333333334,0.0,6.3196,73.38019339779927
1,2022-09-28 10:22:10,33967.391304347824,24139.344262295082,19955.35714285714,76298.7012987013,3733.9449541284403,4100.0,31905.24193548387,22032.608695652172,57.47103333333334,63.462607814896316,0.06459999999999999,0.06459999999999999,0.06459999999999999,0.06460000114844447,0.064591387814958,0.5019356403075966,2.021800426752017,0.0002666666666666667,6.2378,73.38463003223296
2,2022-09-28 10:22:24,29383.886255924175,18597.560975609755,19344.91978609626,68604.6511627907,3458.7155963302753,4265.822784810126,24427.083333333332,20180.995475113123,56.48515555555556,63.701871876597544,0.06459999999999999,0.06459999999999999,0.06459999999999999,0.06460000076562965,0.06460287532335068,0.5248015379828422,2.1810003644693574,0.00017777777777777779,6.299777777777778,73.86637557704421
3,2022-09-28 10:22:38,33787.878787878784,20634.328358208953,22857.142857142855,73765.43209876544,3547.0085470085473,4875.0,32400.722021660647,21800.45871559633,55.95906666666667,62.93183724078149,0.06459999999999999,0.06459999999999999,0.06459999999999999,0.06460000057422223,0.06460215649251301,0.5319178201537983,2.2034440175163503,0.00013333333333333334,6.367166666666667,74.35598168278315
4,2022-09-28 10:22:52,34816.75392670158,19827.586206896554,18968.53146853147,71910.11235955056,3406.7796610169494,3934.782608695652,24480.76923076923,21052.63157894737,57.6291384153224,63.3690556411161,0.06459999999999999,0.06459999999999999,0.06459999999999999,0.06459655604455508,0.0646017251940104,0.5340409227897054,2.191901880679747,0.00010666666666666667,6.336226666666667,74.43893201289319
5,2022-09-28 10:23:06,33869.29460580913,19656.25,20147.058823529413,72897.19626168224,3366.4122137404584,4020.833333333334,29444.44444444444,21980.08849557522,58.7281684203415,63.179658523779345,0.06459999999999999,0.06459999999999999,0.06459999999999999,0.06460000191407418,0.06460143766167534,0.5439118801025322,2.237407122788678,0.00017777777777777779,6.344877777777778,74.36614334407766
6,2022-09-28 10:23:20,33869.29460580913,24042.55319148936,20147.058823529413,72897.19626168224,3783.505154639175,4904.761904761905,29444.44444444444,23556.14973262032,58.20611789785737,62.25281206800134,0.06459999999999999,0.06459999999999999,0.06459999999999999,0.06460000164063502,0.06460000196928715,0.5471435162783609,2.2800442004855337,0.0001523809523809524,6.351057142857143,74.69193239016181
7,2022-09-28 10:23:34,38322.36842105264,27864.583333333332,20508.720930232557,80405.40540540541,3830.1886792452833,4611.940298507463,29639.73799126637,24960.106382978724,59.87838649395853,62.214585559501174,0.06459999999999999,0.06459999999999999,0.06459999999999999,0.06460000143555564,0.06460107853336762,0.5429089100768991,2.247738675424842,0.00013333333333333334,6.343533333333333,74.65594917472491
8,2022-09-28 10:23:48,37198.79518072289,19823.943661971833,19481.132075471698,81976.74418604652,3344.2622950819673,4070.422535211268,31739.130434782608,20031.645569620254,60.62969169833351,62.265742719556606,0.06459999999999999,0.06459999999999999,0.06459999999999999,0.0645971313129236,0.0645885387427648,0.5366449571053918,2.2206417855628224,0.00011851851851851852,6.332192592592593,74.42279926642215
9,2022-09-28 10:24:02,32820.85561497327,19823.943661971833,17209.944751381216,62132.35294117647,3344.2622950819673,4070.422535211268,24206.484641638224,20031.645569620254,62.035482528500154,62.29885511426761,0.06459999999999999,0.06459999999999999,0.06459999999999999,0.06459827962982433,0.06460090164423295,0.531633794728186,2.1971909403398735,0.00016,6.318786666666666,74.40477267311327
10,2022-09-28 10:24:16,33993.90243902439,17500.0,16679.6875,86885.24590163935,3422.0183486238534,3775.0,43417.159763313604,32263.513513513517,60.61883260166681,61.45032283115238,0.06459999999999999,0.06459999999999999,0.06459999999999999,0.06460000250544663,0.0646008196765754,0.5274186012680478,2.202185703339279,0.00014545454545454546,6.326212121212122,74.39002364222418
11,2022-09-28 10:24:30,21205.17928286853,9912.280701754387,11970.802919708029,183823.5294117647,3414.4144144144143,5153.061224489796,175387.26333907055,121012.93103448277,59.38525766263902,60.95349037300078,0.06459999999999999,0.06459999999999999,0.06459999999999999,0.06460143823513191,0.06460075137019412,0.529344828940155,2.2063480058387834,0.00013333333333333334,6.267783333333333,74.1183494498166
12,2022-09-28 10:24:44,22323.788546255506,17038.46153846154,15264.900662251655,198684.2105263158,3870.5882352941176,4699.999999999999,175137.61467889906,130957.44680851063,57.778557662639024,59.628044626073624,0.06459999999999999,0.06459999999999999,0.06459999999999999,0.06460215591721874,0.06460075137019412,0.5262250472127796,2.185659116949895,0.00013333333333333334,6.198161111111111,73.5556111111111
