,timestamp,gateway_chain-1,chain-1_chain-2,chain-2_chain-3,chain-3_chain-4,chain-4_chain-5,chain-1_chain-1-db,chain-2_chain-2-db,chain-3_chain-3-db,chain-4_chain-4-db,chain-5_chain-5-db
0,2022-09-28 16:56:19,37171.05263157895,26923.076923076926,18062.5,12946.42857142857,3450.0,0.5225363381784237,0.5428666666666667,0.5553333333333333,0.6052000000000001,0.6052000000000001
1,2022-09-28 16:56:33,35416.666666666664,27083.333333333336,18181.818181818184,12946.42857142857,3146.341463414634,0.5593348357558785,0.5388999999999999,0.5553333333333333,0.5695,0.5848
2,2022-09-28 16:56:47,38541.66666666667,31250.0,18181.818181818184,16176.470588235294,3285.7142857142862,0.5436454460594745,0.5368222222222222,0.5477777777777778,0.5678,0.561
3,2022-09-28 16:57:01,38541.66666666667,27083.333333333336,18437.5,14218.75,3085.1063829787236,0.5593174178779392,0.5490999999999999,0.5598666666666666,0.5593,0.5593
4,2022-09-28 16:57:15,38392.85714285714,29583.333333333336,18617.021276595744,14864.864864864865,3266.6666666666665,0.5519472676356847,0.5519333333333333,0.5544266666666666,0.5705199999999999,0.56032
5,2022-09-28 16:57:29,37820.51282051283,28571.42857142857,18048.780487804877,14500.0,3418.6046511627906,0.5644116119186262,0.5627,0.5647777777777777,0.5627,0.5644
6,2022-09-28 16:57:43,36890.243902439026,31500.0,18000.0,16176.470588235294,3307.6923076923076,0.5525909054540605,0.5525809523809524,0.5572761904761905,0.5629428571428571,0.5687714285714286
7,2022-09-28 16:57:57,37812.5,29741.379310344826,17875.0,14453.125,3238.095238095238,0.5437253756056363,0.5554749999999999,0.5557583333333334,0.558025,0.563125
8,2022-09-28 16:58:11,35472.972972972966,23392.857142857145,18152.17391304348,11442.307692307693,3212.7659574468084,0.5484151486864915,0.557474074074074,0.5554592592592592,0.5598496460203205,0.561
9,2022-09-28 16:58:25,36363.63636363637,27500.0,18265.30612244898,14191.176470588236,3400.0000000000005,0.5499003004845091,0.5593,0.5636066666666666,0.5633805523171949,0.5644
10,2022-09-28 16:58:39,52083.333333333336,63636.36363636364,31666.66666666667,35135.13513513514,36918.604651162794,0.5541033034707659,0.5568787878787879,0.5598666666666666,0.5625459566519954,0.5634727272727272
11,2022-09-28 16:58:53,76785.71428571428,73717.94871794873,44354.838709677424,38920.454545454544,38010.20408163265,0.5489169170704242,0.5548611111111111,0.5603388888888888,0.562700460264329,0.56355
12,2022-09-28 16:59:07,76470.58823529411,72777.77777777777,43382.35294117647,38315.217391304344,37771.739130434784,0.55675,0.5608633569739953,0.5593,0.560150460264329,0.5618500000000001
