,timestamp,gateway_fanout-1,gateway_fanout-2,gateway_fanout-3,gateway_fanout-4,gateway_fanout-5,fanout-1_fanout-1-db,fanout-2_fanout-2-db,fanout-3_fanout-3-db,fanout-4_fanout-4-db,fanout-5_fanout-5-db
0,2022-09-28 23:01:19,7000.0,6290.322580645162,6935.483870967742,5217.391304347826,6666.666666666666,0.5882000000000001,0.5471333333333334,0.5779333333333333,0.5666666666666667,0.5368666666666667
1,2022-09-28 23:01:33,6918.60465116279,6357.142857142858,7166.666666666666,5887.096774193549,6802.325581395349,0.5779333333333334,0.6036,0.5882000000000001,0.5933333333333333,0.5882000000000001
2,2022-09-28 23:01:47,6428.571428571428,6406.25,6250.0,6500.0,5862.068965517242,0.6018888888888889,0.5916222222222222,0.5916222222222222,0.5981333333333333,0.605311111111111
3,2022-09-28 23:02:01,6562.5,5982.142857142857,5982.142857142857,5480.7692307692305,6083.333333333334,0.5959,0.5830666666666666,0.6010333333333333,0.5959,0.6010333333333333
4,2022-09-28 23:02:15,7250.0,6736.11111111111,6736.11111111111,6544.117647058823,6838.235294117647,0.5861466666666667,0.5779333333333334,0.5964133333333332,0.588,0.59436
5,2022-09-28 23:02:29,6973.684210526316,6944.444444444444,6617.647058823529,6212.121212121213,6285.714285714286,0.5899111111111112,0.5847777777777777,0.5899111111111112,0.5916222222222222,0.5929946585171405
6,2022-09-28 23:02:43,7094.594594594595,6250.0,7013.88888888889,5833.333333333334,6642.857142857142,0.5882,0.5838,0.5940666666666666,0.588057142857143,0.5940737884961705
7,2022-09-28 23:02:57,7285.714285714286,7051.282051282051,6470.588235294118,6944.444444444444,6805.555555555556,0.5882000000000001,0.5830666666666666,0.5907666666666667,0.5882000000000001,0.5894477850021085
8,2022-09-28 23:03:11,6928.571428571428,6160.714285714285,6736.11111111111,5937.5,6875.0,0.5870592592592593,0.5813555555555555,0.5859185185185185,0.5846666666666667,0.5882069535034566
9,2022-09-28 23:03:25,7094.594594594595,6562.5,7291.666666666667,6875.0,6907.894736842105,0.5840933333333334,0.5799866666666667,0.5871414321250888,0.5867533333333333,0.587156483396347
10,2022-09-28 23:03:39,7171.0526315789475,6018.518518518519,6416.666666666666,38055.555555555555,6439.393939393939,0.5816666666666667,0.5779333333333333,0.5853985368208093,0.5839939393939394,0.5854053325599833
11,2022-09-28 23:03:53,7229.72972972973,6691.176470588235,6959.45945945946,37500.0,6987.179487179487,0.5787888888888889,0.5762222222222222,0.5813422871181777,0.5816944444444444,0.5847826659577624
12,2022-09-28 23:04:07,7229.72972972973,6691.176470588235,6959.45945945946,37500.0,6987.179487179487,0.5779333333333333,0.5753666666666667,0.5804993497422849,0.5827166666666667,0.5822159992910957
